objectid;nombre;direccion;tipozona;parametros;mediciones;so2;no2;o3;co;pm10;pm25;tipoemisio;fecha_carg;calidad_am;fiwareid;longitude;latitude;geometry_type;geo_point_lon;geo_point_lat;Fecha;Identificador
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 15:54:42;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:00:48;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:06:56;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:13:05;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:19:13;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:25:18;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:31:17;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:37:22;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:43:26;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:49:29;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 16:55:33;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:01:41;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:08:07;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:14:10;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:20:25;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:26:25;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:32:28;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:38:31;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:44:35;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:50:41;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 17:56:39;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:02:37;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:08:35;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:14:35;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:20:19;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:25:32;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:30:50;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:36:06;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:41:26;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:46:39;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:51:55;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 18:57:10;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:02:28;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:07:40;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:12:52;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:18:04;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:23:31;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:28:46;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:34:01;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:39:15;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:44:30;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:49:44;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 19:54:58;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:00:11;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:05:28;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:10:38;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:15:55;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:21:09;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:26:35;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:31:59;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:37:08;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:42:21;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:47:50;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:53:06;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 20:58:23;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:03:49;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:09:04;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:14:17;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:19:33;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:25:07;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:30:33;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:35:45;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:40:56;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:46:22;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:51:32;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 21:56:49;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:02:04;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:07:21;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:12:31;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:17:42;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:22:54;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:28:15;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:33:31;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:38:41;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:44:01;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:49:09;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:54:22;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 22:59:36;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:04:52;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:10:08;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:15:20;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:20:35;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:25:55;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:31:18;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:36:33;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:41:48;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:47:05;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:52:20;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-04-05 23:57:33;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:02:50;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:08:04;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:13:16;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:18:25;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:23:42;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:28:53;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:34:18;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:39:30;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:44:59;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:50:15;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 00:55:30;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:00:40;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:06:12;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:11:27;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:16:40;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:21:57;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:27:10;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:32:20;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:37:46;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:42:57;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:48:24;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:54:16;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 01:59:29;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:04:46;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:10:03;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:15:41;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:20:55;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:26:10;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:31:22;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:36:32;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:41:54;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:47:07;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:52:18;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 02:57:28;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:02:57;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:08:39;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:13:49;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:18:58;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:24:10;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:29:20;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:34:30;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:39:43;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:45:09;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:50:18;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 03:55:30;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:00:42;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:05:48;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:10:54;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:15:55;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:21:01;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:26:13;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:31:21;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:36:28;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:41:36;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:47:32;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:52:40;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 04:57:48;
18;;;;;;0.0;8.0;72.0;0.0;22.096012171684816;9.492232543241512;;;;;-0.3696482231438101;39.47964092480533;;-0.3696482231438101;39.47964092480533;2025-05-05 05:02:59;
